timestamp,open,high,low,close,volume
2026-03-15 11:03:00,71760.0,71769.97,71756.54,71763.15,9.20968
2026-03-15 11:04:00,71763.15,71763.15,71720.03,71720.03,15.87424
2026-03-15 11:05:00,71720.03,71764.0,71720.03,71764.0,4.30306
2026-03-15 11:06:00,71764.0,71764.15,71742.04,71747.62,3.28266
2026-03-15 11:07:00,71747.62,71747.62,71712.87,71721.52,4.42441
2026-03-15 11:08:00,71721.51,71721.52,71708.67,71712.07,12.60701
2026-03-15 11:09:00,71712.08,71712.16,71702.0,71702.0,5.11988
2026-03-15 11:10:00,71702.01,71722.92,71702.0,71722.92,2.7105
2026-03-15 11:11:00,71722.91,71722.92,71709.05,71719.36,4.29257
2026-03-15 11:12:00,71719.37,71719.37,71713.7,71713.8,3.08434
2026-03-15 11:13:00,71713.81,71713.81,71689.3,71689.31,4.97751
2026-03-15 11:14:00,71689.31,71700.01,71681.15,71700.0,12.47967
2026-03-15 11:15:00,71700.01,71728.53,71700.01,71728.52,4.66425
2026-03-15 11:16:00,71728.52,71802.01,71728.52,71802.0,11.61683
2026-03-15 11:17:00,71802.01,71813.96,71770.0,71770.01,12.08342
2026-03-15 11:18:00,71770.0,71770.01,71756.29,71760.47,3.05551
2026-03-15 11:19:00,71760.47,71760.47,71742.23,71746.21,5.46847
2026-03-15 11:20:00,71746.2,71791.85,71746.2,71791.85,11.06399
2026-03-15 11:21:00,71791.85,71791.86,71766.59,71766.6,3.67332
2026-03-15 11:22:00,71766.6,71766.6,71750.51,71758.99,2.69295
2026-03-15 11:23:00,71759.0,71766.91,71754.82,71754.82,4.91688
2026-03-15 11:24:00,71754.83,71757.83,71754.82,71757.83,2.00884
2026-03-15 11:25:00,71757.83,71757.83,71724.19,71724.19,2.9017
2026-03-15 11:26:00,71724.19,71724.2,71663.16,71691.54,7.50168
2026-03-15 11:27:00,71691.54,71700.47,71684.46,71700.46,3.65097
2026-03-15 11:28:00,71700.46,71701.22,71694.03,71694.04,2.39997
2026-03-15 11:29:00,71694.03,71701.21,71694.03,71695.56,2.71774
2026-03-15 11:30:00,71695.55,71721.96,71688.66,71714.67,10.96369
2026-03-15 11:31:00,71714.66,71734.62,71714.66,71734.62,6.3818
2026-03-15 11:32:00,71734.61,71740.71,71734.61,71738.37,9.80106
2026-03-15 11:33:00,71738.36,71742.62,71734.61,71742.61,8.21977
2026-03-15 11:34:00,71742.62,71742.62,71724.14,71724.15,2.84464
2026-03-15 11:35:00,71724.14,71724.15,71675.38,71694.95,43.04619
2026-03-15 11:36:00,71694.94,71713.94,71694.94,71713.92,3.12905
2026-03-15 11:37:00,71713.92,71721.42,71705.2,71705.21,3.04953
2026-03-15 11:38:00,71705.21,71705.21,71682.65,71682.66,3.22216
2026-03-15 11:39:00,71682.66,71682.66,71677.69,71677.7,2.78911
2026-03-15 11:40:00,71677.7,71685.97,71677.69,71685.96,3.28884
2026-03-15 11:41:00,71685.96,71685.97,71677.42,71677.42,3.25702
2026-03-15 11:42:00,71677.42,71677.43,71671.12,71671.12,2.5723
2026-03-15 11:43:00,71671.12,71682.16,71659.71,71682.16,7.24647
2026-03-15 11:44:00,71682.15,71763.68,71682.15,71754.99,23.9299
2026-03-15 11:45:00,71754.99,71812.97,71735.07,71812.97,6.24619
2026-03-15 11:46:00,71812.96,71812.97,71794.12,71802.57,7.83421
2026-03-15 11:47:00,71802.57,71815.63,71802.57,71815.63,2.23769
2026-03-15 11:48:00,71815.62,71826.0,71796.54,71796.55,3.41946
2026-03-15 11:49:00,71796.54,71808.68,71796.54,71799.83,4.32987
2026-03-15 11:50:00,71799.84,71833.4,71799.83,71833.3,12.25207
2026-03-15 11:51:00,71833.31,71888.0,71833.3,71888.0,41.42041
2026-03-15 11:52:00,71887.99,71888.0,71845.57,71849.05,12.91762
2026-03-15 11:53:00,71849.06,71849.06,71849.05,71849.06,0.86605
2026-03-15 11:54:00,71849.06,71860.65,71849.05,71858.66,26.18648
2026-03-15 11:55:00,71858.65,71858.66,71858.65,71858.66,2.3152
2026-03-15 11:56:00,71858.65,71858.66,71840.37,71840.38,4.17077
2026-03-15 11:57:00,71840.37,71849.13,71840.37,71841.48,5.26555
2026-03-15 11:58:00,71841.47,71841.48,71840.33,71840.33,5.09898
2026-03-15 11:59:00,71840.33,71840.33,71832.05,71839.42,6.32568
2026-03-15 12:00:00,71839.41,71839.42,71812.87,71823.51,20.25182
2026-03-15 12:01:00,71823.51,71823.52,71785.21,71785.21,8.90048
2026-03-15 12:02:00,71785.22,71785.22,71721.13,71728.01,6.59563
2026-03-15 12:03:00,71728.02,71750.46,71728.01,71750.45,3.25123
2026-03-15 12:04:00,71750.46,71767.71,71750.45,71767.71,27.65162
2026-03-15 12:05:00,71767.7,71767.71,71740.05,71740.06,4.02361
2026-03-15 12:06:00,71740.06,71740.91,71740.05,71740.07,4.43236
2026-03-15 12:07:00,71740.07,71750.0,71740.06,71744.31,1.611
2026-03-15 12:08:00,71744.32,71744.32,71715.01,71720.07,3.42254
2026-03-15 12:09:00,71720.08,71720.85,71720.07,71720.84,1.86589
2026-03-15 12:10:00,71720.84,71720.85,71702.74,71702.74,3.49042
2026-03-15 12:11:00,71702.74,71723.37,71702.74,71716.42,8.21383
2026-03-15 12:12:00,71716.42,71739.84,71716.42,71737.46,3.63406
2026-03-15 12:13:00,71737.45,71737.45,71711.83,71711.83,2.43553
2026-03-15 12:14:00,71711.83,71711.84,71698.92,71702.74,1.78271
2026-03-15 12:15:00,71702.75,71702.75,71677.11,71677.11,6.05884
2026-03-15 12:16:00,71677.12,71710.74,71664.24,71710.74,4.36843
2026-03-15 12:17:00,71710.73,71724.0,71710.73,71723.99,0.8017
2026-03-15 12:18:00,71724.0,71757.18,71723.99,71754.67,3.63442
2026-03-15 12:19:00,71754.67,71754.68,71731.55,71731.55,3.05988
2026-03-15 12:20:00,71731.55,71731.56,71703.78,71716.05,3.43521
2026-03-15 12:21:00,71716.05,71716.06,71702.44,71710.97,2.94405
2026-03-15 12:22:00,71710.97,71719.65,71696.86,71696.87,2.25325
2026-03-15 12:23:00,71696.86,71696.86,71683.39,71686.81,2.49807
2026-03-15 12:24:00,71686.81,71699.1,71680.0,71699.1,1.91641
2026-03-15 12:25:00,71699.1,71699.1,71697.1,71697.1,1.48485
2026-03-15 12:26:00,71697.1,71715.97,71697.1,71715.96,5.93252
2026-03-15 12:27:00,71715.97,71715.97,71714.17,71714.18,2.01592
2026-03-15 12:28:00,71714.18,71715.96,71709.96,71715.95,2.57629
2026-03-15 12:29:00,71715.96,71715.96,71706.97,71706.97,1.11805
2026-03-15 12:30:00,71706.97,71706.97,71695.2,71695.21,1.87922
2026-03-15 12:31:00,71695.21,71708.16,71695.21,71708.16,0.61625
2026-03-15 12:32:00,71708.16,71715.96,71708.15,71712.95,0.70355
2026-03-15 12:33:00,71712.96,71712.96,71709.95,71709.96,1.00727
2026-03-15 12:34:00,71709.96,71709.96,71697.93,71697.94,1.44032
2026-03-15 12:35:00,71697.93,71706.43,71683.31,71698.2,3.42474
2026-03-15 12:36:00,71698.2,71725.48,71697.36,71722.8,3.93172
2026-03-15 12:37:00,71722.81,71722.81,71709.83,71709.83,3.62385
2026-03-15 12:38:00,71709.83,71733.23,71709.83,71733.23,2.18617
2026-03-15 12:39:00,71733.22,71733.23,71725.42,71725.42,1.16262
2026-03-15 12:40:00,71725.42,71725.42,71699.73,71699.74,1.60128
2026-03-15 12:41:00,71699.73,71699.73,71596.8,71600.0,53.82379
2026-03-15 12:42:00,71600.01,71632.54,71600.0,71632.54,11.70656
2026-03-15 12:43:00,71632.54,71632.54,71588.49,71604.66,9.20195
2026-03-15 12:44:00,71604.66,71607.9,71560.21,71567.28,10.72282
2026-03-15 12:45:00,71567.28,71589.88,71567.28,71589.88,4.17153
2026-03-15 12:46:00,71589.88,71632.0,71589.87,71628.42,3.28057
2026-03-15 12:47:00,71628.42,71631.89,71624.42,71631.89,0.98221
2026-03-15 12:48:00,71631.99,71659.01,71609.84,71619.6,13.65393
2026-03-15 12:49:00,71619.59,71623.75,71585.78,71623.74,6.73098
2026-03-15 12:50:00,71623.75,71639.92,71623.74,71639.91,1.6064
2026-03-15 12:51:00,71639.92,71641.66,71639.91,71641.66,0.77615
2026-03-15 12:52:00,71641.66,71649.4,71592.78,71592.79,11.19287
2026-03-15 12:53:00,71592.79,71614.42,71592.78,71600.28,5.43037
2026-03-15 12:54:00,71600.28,71614.39,71600.28,71614.37,2.25272
2026-03-15 12:55:00,71614.37,71632.52,71614.37,71632.52,2.487
2026-03-15 12:56:00,71632.52,71641.05,71632.51,71639.93,1.57875
2026-03-15 12:57:00,71639.93,71639.94,71620.32,71620.33,4.20613
2026-03-15 12:58:00,71620.32,71620.32,71600.28,71600.28,4.37019
2026-03-15 12:59:00,71600.29,71619.23,71600.27,71610.33,9.34996
2026-03-15 13:00:00,71610.33,71640.13,71600.28,71640.13,1.98734
2026-03-15 13:01:00,71640.12,71667.82,71640.12,71667.81,2.66328
2026-03-15 13:02:00,71667.81,71672.05,71667.81,71672.04,0.8812
2026-03-15 13:03:00,71672.05,71679.81,71656.4,71660.31,5.93587
2026-03-15 13:04:00,71660.31,71671.97,71602.35,71602.36,168.83823
2026-03-15 13:05:00,71602.36,71649.41,71602.35,71637.11,9.13973
2026-03-15 13:06:00,71637.1,71637.11,71632.01,71632.02,1.93006
2026-03-15 13:07:00,71632.01,71632.02,71541.15,71550.0,11.24618
2026-03-15 13:08:00,71549.99,71565.83,71464.24,71484.99,43.71391
2026-03-15 13:09:00,71485.0,71504.12,71400.0,71415.67,25.57908
2026-03-15 13:10:00,71415.67,71423.56,71361.81,71361.82,24.12916
2026-03-15 13:11:00,71361.82,71433.15,71360.01,71418.39,15.82887
2026-03-15 13:12:00,71418.38,71433.14,71266.35,71378.93,60.29278
2026-03-15 13:13:00,71378.93,71430.02,71373.06,71412.42,18.49481
2026-03-15 13:14:00,71412.43,71451.25,71412.42,71442.49,6.28977
2026-03-15 13:15:00,71442.49,71443.59,71392.0,71408.76,14.51911
2026-03-15 13:16:00,71408.76,71419.17,71389.24,71403.39,10.39793
2026-03-15 13:17:00,71403.39,71419.68,71354.09,71383.13,10.56314
2026-03-15 13:18:00,71383.12,71383.13,71263.99,71302.06,24.61692
2026-03-15 13:19:00,71302.05,71331.6,71278.53,71331.6,9.45082
2026-03-15 13:20:00,71331.6,71340.33,71303.01,71303.01,9.1481
2026-03-15 13:21:00,71303.02,71371.98,71303.02,71349.5,6.60977
2026-03-15 13:22:00,71349.49,71357.31,71347.59,71356.19,3.65646
2026-03-15 13:23:00,71356.18,71433.05,71347.59,71424.61,15.42869
2026-03-15 13:24:00,71424.61,71424.62,71395.27,71405.64,11.29405
2026-03-15 13:25:00,71405.65,71409.32,71385.03,71389.9,10.32723
2026-03-15 13:26:00,71389.9,71501.76,71389.9,71484.44,38.24017
2026-03-15 13:27:00,71484.44,71547.18,71473.82,71519.64,28.31689
2026-03-15 13:28:00,71519.64,71521.24,71487.87,71516.75,10.63966
2026-03-15 13:29:00,71516.75,71528.65,71489.92,71526.9,9.19578
2026-03-15 13:30:00,71526.91,71576.93,71519.22,71552.73,21.65885
2026-03-15 13:31:00,71552.72,71552.73,71485.75,71485.75,6.70882
2026-03-15 13:32:00,71485.75,71488.92,71478.27,71488.91,3.89494
2026-03-15 13:33:00,71488.92,71495.27,71442.0,71467.95,10.62663
2026-03-15 13:34:00,71467.96,71484.63,71387.01,71415.39,15.59813
2026-03-15 13:35:00,71415.4,71468.77,71415.39,71468.76,6.40737
2026-03-15 13:36:00,71468.77,71480.91,71447.6,71453.98,8.11056
2026-03-15 13:37:00,71453.98,71457.61,71444.98,71444.99,1.65925
2026-03-15 13:38:00,71444.99,71455.91,71359.28,71359.29,92.92721
2026-03-15 13:39:00,71359.29,71359.29,71280.0,71291.68,127.53953
2026-03-15 13:40:00,71291.69,71336.96,71282.01,71336.96,31.38271
2026-03-15 13:41:00,71336.96,71362.29,71336.96,71337.7,5.8246
2026-03-15 13:42:00,71337.71,71337.71,71311.21,71327.78,8.91076
2026-03-15 13:43:00,71327.78,71351.07,71322.68,71323.88,13.51976
2026-03-15 13:44:00,71323.88,71450.0,71323.88,71449.89,31.53092
2026-03-15 13:45:00,71449.89,71449.9,71392.77,71392.77,14.30597
2026-03-15 13:46:00,71392.78,71450.85,71392.77,71450.85,5.67332
2026-03-15 13:47:00,71450.84,71472.74,71450.84,71469.98,4.30676
2026-03-15 13:48:00,71469.97,71507.64,71469.97,71483.33,4.49503
2026-03-15 13:49:00,71483.33,71491.44,71459.96,71467.8,7.93678
2026-03-15 13:50:00,71467.8,71469.88,71467.14,71467.15,7.13601
2026-03-15 13:51:00,71467.14,71489.14,71465.01,71489.14,2.25918
2026-03-15 13:52:00,71489.14,71489.14,71474.64,71479.65,1.90859
2026-03-15 13:53:00,71479.65,71498.73,71479.65,71494.0,3.34098
2026-03-15 13:54:00,71494.0,71550.0,71494.0,71522.68,10.63712
2026-03-15 13:55:00,71522.68,71522.68,71494.2,71494.21,2.36052
2026-03-15 13:56:00,71494.2,71505.86,71489.92,71505.85,1.40136
2026-03-15 13:57:00,71505.85,71538.98,71505.85,71528.29,6.76917
2026-03-15 13:58:00,71528.28,71545.7,71528.28,71542.3,2.42901
2026-03-15 13:59:00,71542.3,71623.03,71542.29,71607.54,37.86706
2026-03-15 14:00:00,71607.54,71622.33,71548.91,71548.92,16.70601
2026-03-15 14:01:00,71548.92,71564.13,71532.0,71538.03,7.9479
2026-03-15 14:02:00,71538.04,71557.52,71538.03,71550.9,2.48669
2026-03-15 14:03:00,71550.89,71552.9,71548.0,71552.89,1.24481
2026-03-15 14:04:00,71552.9,71624.6,71552.9,71603.82,8.29553
2026-03-15 14:05:00,71603.82,71603.83,71552.49,71552.5,3.25576
2026-03-15 14:06:00,71552.5,71576.63,71552.5,71576.62,1.59393
2026-03-15 14:07:00,71576.62,71596.53,71576.62,71583.31,1.39402
2026-03-15 14:08:00,71583.32,71583.32,71569.97,71576.92,1.42619
2026-03-15 14:09:00,71576.92,71609.08,71576.92,71602.71,7.89644
2026-03-15 14:10:00,71602.72,71620.69,71585.5,71620.68,14.72662
2026-03-15 14:11:00,71620.68,71620.69,71545.33,71584.34,17.35155
2026-03-15 14:12:00,71584.33,71584.34,71558.17,71558.18,25.80379
2026-03-15 14:13:00,71558.18,71563.55,71558.18,71563.54,2.38433
2026-03-15 14:14:00,71563.54,71586.88,71563.54,71579.35,5.00788
2026-03-15 14:15:00,71579.35,71579.35,71523.05,71523.06,1.96038
2026-03-15 14:16:00,71523.06,71524.95,71500.83,71514.81,2.56556
2026-03-15 14:17:00,71514.81,71514.82,71480.46,71497.62,5.01751
2026-03-15 14:18:00,71497.63,71497.63,71454.28,71459.04,14.56989
2026-03-15 14:19:00,71459.03,71469.72,71459.03,71461.5,2.98475
2026-03-15 14:20:00,71461.5,71504.92,71446.83,71504.92,5.01409
2026-03-15 14:21:00,71504.92,71517.53,71473.05,71473.05,2.11455
2026-03-15 14:22:00,71473.05,71473.06,71446.0,71446.01,2.83041
2026-03-15 14:23:00,71446.0,71481.45,71406.77,71418.43,18.96765
2026-03-15 14:24:00,71418.42,71444.41,71418.42,71437.82,1.82811
2026-03-15 14:25:00,71437.82,71460.11,71437.81,71452.23,1.50264
2026-03-15 14:26:00,71452.23,71457.69,71452.23,71457.68,0.94082
2026-03-15 14:27:00,71457.69,71457.69,71452.23,71452.24,0.72842
2026-03-15 14:28:00,71452.23,71463.3,71444.96,71463.29,14.02952
2026-03-15 14:29:00,71463.29,71470.89,71457.39,71457.39,4.55035
2026-03-15 14:30:00,71457.39,71457.4,71403.07,71403.07,5.1074
2026-03-15 14:31:00,71403.07,71434.22,71399.86,71425.04,4.41813
2026-03-15 14:32:00,71425.03,71434.21,71425.03,71434.21,0.38235
2026-03-15 14:33:00,71434.21,71454.48,71434.2,71437.48,1.82445
2026-03-15 14:34:00,71437.48,71457.34,71437.48,71457.33,2.0543
2026-03-15 14:35:00,71457.33,71470.0,71341.68,71346.23,13.9847
2026-03-15 14:36:00,71346.24,71389.41,71346.24,71382.47,3.07027
2026-03-15 14:37:00,71382.47,71400.49,71382.47,71389.62,7.22414
2026-03-15 14:38:00,71389.63,71421.67,71382.48,71383.44,6.2594
2026-03-15 14:39:00,71383.44,71383.45,71369.84,71383.39,11.92194
2026-03-15 14:40:00,71383.39,71393.42,71383.0,71393.0,2.2991
2026-03-15 14:41:00,71393.01,71436.66,71393.01,71402.67,9.60334
2026-03-15 14:42:00,71402.67,71470.04,71402.67,71444.89,9.12014
2026-03-15 14:43:00,71444.9,71475.51,71444.89,71473.66,2.40926
2026-03-15 14:44:00,71473.67,71484.39,71473.66,71484.38,2.17044
2026-03-15 14:45:00,71484.38,71508.37,71448.97,71448.99,6.11284
2026-03-15 14:46:00,71448.99,71472.2,71443.73,71454.74,3.95532
2026-03-15 14:47:00,71454.73,71454.73,71431.83,71440.8,12.55695
2026-03-15 14:48:00,71440.8,71512.87,71440.8,71506.78,12.37241
2026-03-15 14:49:00,71506.79,71506.79,71489.77,71489.78,2.1768
2026-03-15 14:50:00,71489.77,71524.59,71489.77,71524.59,1.94745
2026-03-15 14:51:00,71524.78,71547.78,71524.78,71540.93,4.33561
2026-03-15 14:52:00,71540.92,71548.0,71535.27,71547.99,0.76843
2026-03-15 14:53:00,71548.0,71563.01,71547.99,71559.99,1.46079
2026-03-15 14:54:00,71559.99,71560.0,71536.17,71547.64,5.14298
2026-03-15 14:55:00,71547.64,71560.23,71528.39,71560.23,5.68482
2026-03-15 14:56:00,71560.23,71635.56,71560.22,71612.84,110.84222
2026-03-15 14:57:00,71612.83,71612.84,71610.74,71610.74,2.0798
2026-03-15 14:58:00,71610.75,71612.82,71604.0,71604.0,1.43572
2026-03-15 14:59:00,71604.0,71622.04,71604.0,71622.03,2.24483
2026-03-15 15:00:00,71622.04,71626.0,71593.05,71598.08,9.49235
2026-03-15 15:01:00,71598.08,71598.08,71581.18,71586.85,3.02744
2026-03-15 15:02:00,71586.85,71612.0,71586.85,71609.82,2.3592
2026-03-15 15:03:00,71609.82,71609.83,71582.89,71593.12,3.87092
2026-03-15 15:04:00,71593.12,71593.13,71579.99,71579.99,0.7928
2026-03-15 15:05:00,71579.9,71579.9,71566.37,71574.2,2.51041
2026-03-15 15:06:00,71574.21,71574.21,71554.21,71555.23,3.58588
2026-03-15 15:07:00,71555.24,71562.82,71515.05,71521.12,7.96487
2026-03-15 15:08:00,71521.13,71540.14,71521.12,71537.79,6.52627
2026-03-15 15:09:00,71537.79,71537.79,71500.0,71504.53,3.79015
2026-03-15 15:10:00,71504.53,71530.0,71504.53,71529.99,2.29175
2026-03-15 15:11:00,71529.99,71552.36,71529.99,71552.35,3.43477
2026-03-15 15:12:00,71552.35,71552.36,71546.94,71546.94,1.02883
2026-03-15 15:13:00,71546.95,71569.48,71546.94,71546.94,8.24529
2026-03-15 15:14:00,71546.94,71546.95,71546.93,71546.93,1.49226
2026-03-15 15:15:00,71546.93,71566.09,71505.4,71505.4,9.82385
2026-03-15 15:16:00,71505.41,71505.41,71487.55,71494.92,9.33263
2026-03-15 15:17:00,71494.93,71494.93,71477.89,71494.92,2.82943
2026-03-15 15:18:00,71494.93,71533.04,71494.93,71533.03,1.75491
2026-03-15 15:19:00,71533.03,71540.2,71533.03,71540.19,0.69339
2026-03-15 15:20:00,71540.19,71540.19,71507.25,71513.87,1.82034
2026-03-15 15:21:00,71513.88,71513.88,71501.9,71509.54,0.64273
2026-03-15 15:22:00,71509.53,71539.15,71509.53,71539.15,2.64596
2026-03-15 15:23:00,71539.14,71539.95,71539.14,71539.94,1.43201
2026-03-15 15:24:00,71539.94,71585.62,71539.94,71585.61,5.71357
2026-03-15 15:25:00,71585.62,71595.01,71585.61,71595.0,1.12907
2026-03-15 15:26:00,71595.01,71604.87,71552.76,71552.76,5.89264
2026-03-15 15:27:00,71552.76,71552.76,71492.84,71492.85,2.54868
2026-03-15 15:28:00,71492.84,71492.85,71486.43,71486.44,4.05651
2026-03-15 15:29:00,71486.43,71486.43,71459.5,71472.8,4.19646
2026-03-15 15:30:00,71472.8,71472.8,71410.0,71453.65,6.19718
2026-03-15 15:31:00,71453.65,71520.65,71453.64,71493.44,6.74021
2026-03-15 15:32:00,71493.44,71542.76,71493.44,71539.28,7.70826
2026-03-15 15:33:00,71539.29,71539.29,71528.53,71535.7,1.10547
2026-03-15 15:34:00,71535.7,71543.64,71485.66,71496.15,13.18276
2026-03-15 15:35:00,71496.14,71528.53,71496.14,71526.05,28.20774
2026-03-15 15:36:00,71526.05,71543.64,71517.62,71543.04,3.26089
2026-03-15 15:37:00,71543.04,71543.04,71492.4,71497.82,1.90165
2026-03-15 15:38:00,71497.81,71510.74,71497.81,71510.74,0.67554
2026-03-15 15:39:00,71510.74,71510.74,71494.5,71494.51,1.28609
2026-03-15 15:40:00,71494.51,71494.51,71470.09,71477.06,3.87765
2026-03-15 15:41:00,71477.06,71490.01,71477.05,71490.0,0.57318
2026-03-15 15:42:00,71490.0,71491.6,71490.0,71491.59,0.64609
2026-03-15 15:43:00,71491.59,71491.6,71472.07,71472.07,1.6111
2026-03-15 15:44:00,71472.08,71486.52,71472.07,71486.52,0.6755
